PRI Local bodies of Maharashtra (State Code: 27) State,,,,,,,
S.No.,Localbody Type Code,Localbody Type Name,Localbody Code,Localbody Version,Localbody Name (In English),Localbody Name (In Local),Parent Localbody Code
12084,3,Village Panchayat,178892,1,Kekhale,केखले,4785
12085,3,Village Panchayat,171177,1,Kel,केल,4680
12086,3,Village Panchayat,186600,1,Kelad,केलड,4879
12087,3,Village Panchayat,187804,2,Kelane,केळणे,4898
12088,3,Village Panchayat,301791,1,Kelapani,केलापाणी,4829
12089,3,Village Panchayat,193170,1,Kelapur,केळापुर,4964
12090,3,Village Panchayat,194142,1,Kelapur,केलापूर,4977
12091,3,Village Panchayat,187631,1,Kelashi,केलशी,4896
12092,3,Village Panchayat,190253,1,Kelavali - Sandavali,केळवली सांडवली,4923
12093,3,Village Panchayat,185520,2,Kelawade,केळावडे,4868
12094,3,Village Panchayat,170837,3,Kelgaon,केलगाव,4676
12095,3,Village Panchayat,179752,1,Kelgaon,केळगाव,4795
12096,3,Village Panchayat,186105,1,Kelgaon,केळगाव,4873
12097,3,Village Panchayat,192073,2,Kelghar,केळघर,4947
12098,3,Village Panchayat,189072,1,Kelghar T. Medha,केळघर त. मेढा,4914
12099,3,Village Panchayat,189073,1,Kelghar T.Solshi,केळघर त. सोळशी,4914
12100,3,Village Panchayat,191897,2,Kelhe,केल्हे,4945
12101,3,Village Panchayat,175770,1,Keli,केळी,4749
12102,3,Village Panchayat,193335,2,Keli,केळी,4966
12103,3,Village Panchayat,261655,1,Keli,केळी,4831
12104,3,Village Panchayat,177590,1,Keligavan,केळीगव्हान,4770
12105,3,Village Panchayat,167608,1,Keli Kotul,केलीकोटूल,4635
12106,3,Village Panchayat,167609,1,Keli Otur,केलीओटूर,4635
12107,3,Village Panchayat,167610,1,Kelirumhanwadi,केलीरुंभवाडी,4635
12108,3,Village Panchayat,259302,4,Keliwali,केलीवली,4650
12109,3,Village Panchayat,189924,1,Keloli,केळोली,4921
12110,3,Village Panchayat,179009,1,Keloshi Budruk.,केळोशी बुद्रुक,4786
12111,3,Village Panchayat,179010,1,Keloshi Khurd,केळोशी खुर्द,4786
12112,3,Village Panchayat,182348,1,Kelpada,केलपाडा,4831
12113,3,Village Panchayat,280052,1,Kelpani,Kelpani,4650
12114,3,Village Panchayat,280053,1,Kelpani Bk.,Kelpani Bk.,4650
12115,3,Village Panchayat,171178,1,Kelsangavi,केळसांगवी,4680
12116,3,Village Panchayat,176235,1,Kelsula,केलसुला,4753
12117,3,Village Panchayat,187017,1,Kelte,केलटे,4885
12118,3,Village Panchayat,192655,2,Kelthan,केळठण,4956
12119,3,Village Panchayat,167611,1,Kelungan,केळुंगन,4635
12120,3,Village Panchayat,190861,4,Kelus,केळूस,4932
12121,3,Village Panchayat,188013,2,Kelvali,केळवली,4901
12122,3,Village Panchayat,187098,1,Kelvane,केळवणे,4887
12123,3,Village Panchayat,192344,2,Kelwa,केळवा,4951
12124,3,Village Panchayat,172605,1,Kelwad,केळवद,4698
12125,3,Village Panchayat,180682,1,Kelwad,केळवद,4810
12126,3,Village Panchayat,168380,1,Kelwad Budruk-Khurd,केलवद बुद्रुक-खुर्द,4643
12127,3,Village Panchayat,168303,1,Kelwandi,केलवडी,4642
12128,3,Village Panchayat,188118,1,Kelye,केळये,4902
12129,3,Village Panchayat,173805,1,Kelzar,केळझर,4718
12130,3,Village Panchayat,182656,2,Kelzar,केळझर,4834
12131,3,Village Panchayat,193736,1,Kelzara (Komti),केळझरा (कोमटी),4971
12132,3,Village Panchayat,193735,2,Kelzara (Warthi),केळझरा (वरठी),4971
12133,3,Village Panchayat,193107,1,Kelzer,केळझर,4963
12134,3,Village Panchayat,180191,1,Kem,केम,4802
12135,3,Village Panchayat,191167,1,Kem,केम,4935
12136,3,Village Panchayat,185174,2,Kemapur,केमापूर,4864
12137,3,Village Panchayat,173909,1,Kemara,केमारा,4720
12138,3,Village Panchayat,178699,1,Kembali,केंबळी,4783
12139,3,Village Panchayat,186842,1,Kemburli,केंबुर्ली,4883
12140,3,Village Panchayat,184470,1,Kemwadi,केमवाडी,4855
12141,3,Village Panchayat,178700,1,Kenavade,केनवडे,4783
12142,3,Village Panchayat,178447,1,Kenchewadi,केंचेवाडी,4780
12143,3,Village Panchayat,168442,1,Kendal Budruk,केंडल बुद्रुक,4644
12144,3,Village Panchayat,168443,1,Kendal Khurd,केंडल खुर्द,4644
12145,3,Village Panchayat,171937,1,Kendepimpri,केंडेपींपरी,4689
12146,3,Village Panchayat,178067,1,Kendhali,केंधाळी,4775
12147,3,Village Panchayat,176236,1,Kendra (Bk),केंद्रा (बु),4753
12148,3,Village Panchayat,176237,1,Kendra (Kh),केंद्रा (खु),4753
12149,3,Village Panchayat,171098,1,Kendrewadi,केन्द्रेवाडी,4679
12150,3,Village Panchayat,179258,1,Kendrewadi,केंद्रेवाडी,4789
12151,3,Village Panchayat,179465,1,Kendrewadi,केंद्रेवाडी,4791
12152,3,Village Panchayat,186523,3,Kendur,केंदूर,4878
12153,3,Village Panchayat,185521,1,Kenjal,केंजळ,4868
12154,3,Village Panchayat,189074,1,Kenjal,केंजळ,4914
12155,3,Village Panchayat,190407,1,Kenjal,केंजळ,4924
12156,3,Village Panchayat,306296,1,Kenjal Punarv,केंजळ पुनर्व,4915
12157,3,Village Panchayat,193577,1,Kenwad,केनवड,4969
12158,3,Village Panchayat,183661,5,Ke. Pa. Nagar,के पा नगर,4845
12159,3,Village Panchayat,189925,1,Ker,केर,4921
12160,3,Village Panchayat,190539,1,Ker,केर,4926
12161,3,Village Panchayat,189926,1,Keral,केरळ,4921
12162,3,Village Panchayat,178451,1,Keravade/ Valakoli,केरावाडे  वालाकोली,4780
12163,3,Village Panchayat,190653,4,Keravdetarfmangaon,केरवडे तर्फ माणगाव,4928
12164,3,Village Panchayat,190658,6,Kerawadekaryatnarur,केरवडे कर्याद नारूर,4928
12165,3,Village Panchayat,180586,1,Kerdi,केरडी,4808
12166,3,Village Panchayat,188558,1,Kerewadi,केरेवाडी,4907
12167,3,Village Panchayat,170840,2,Kerhala,केर्हाला,4676
12168,3,Village Panchayat,177308,1,Kerhale Bk.,के-हाळे बु.,4767
12169,3,Village Panchayat,177309,1,Kerhale Kh.,के-हाळे खु.,4767
12170,3,Village Panchayat,181074,1,Kerkheli,करखेली,4816
12171,3,Village Panchayat,178793,1,Kerle,केर्ले,4784
12172,3,Village Panchayat,179104,1,Kerle,केर्ले,4787
12173,3,Village Panchayat,178794,1,Kerli,केर्ली,4784
12174,3,Village Panchayat,174007,1,Keroda,केरोडा,4722
12175,3,Village Panchayat,182657,1,Kersane,केरसाने,4834
12176,3,Village Panchayat,237041,2,Kerul,केरुल,4680
12177,3,Village Panchayat,180932,1,Kerur,केरुर,4814
12178,3,Village Panchayat,181820,1,Kerur,केरुर,4824
12179,3,Village Panchayat,189075,1,Kesakarwadi,केसकरवाडी,4914
12180,3,Village Panchayat,173584,1,Kesalabodi,केसलाबोडी,4714
12181,3,Village Panchayat,172211,1,Kesalawada,केसालावाडा,4693
12182,3,Village Panchayat,172284,1,Kesalwada,केसलवाडा,4694
12183,3,Village Panchayat,172352,1,Kesalwada,केसलवाडा,4695
12184,3,Village Panchayat,175680,1,Kesalwada,केसलवाडा,4748
12185,3,Village Panchayat,265664,1,Kesal Wada,केसल वाडा,4690
12186,3,Village Panchayat,172132,1,Kesalwada[P],केसलवाडा प,4692
12187,3,Village Panchayat,172131,1,Kesalwada[W],केसलवाडा व,4692
12188,3,Village Panchayat,172524,1,Kesapur,केसापूर,4697
12189,3,Village Panchayat,176007,1,Kesapur,केसापुर,4751
12190,3,Village Panchayat,170277,2,Kesapuri,केसापुरी,4670
12191,3,Village Panchayat,171660,1,Kesapuri,केसापुरी,4685
12192,3,Village Panchayat,190779,3,Kesari-Phansavde,केसरी फणसवडे,4930
12193,3,Village Panchayat,184207,1,Kesar Jawalga,केसरजवळगा,4852
12194,3,Village Panchayat,182226,2,Kesarpada,केसरपाडा,4830
12195,3,Village Panchayat,189243,1,Kese,केसे,4915
12196,3,Village Panchayat,184471,1,Kesegaon,केशेगाव,4855
12197,3,Village Panchayat,173308,1,Keshaoshivani,केशव शिवणी,4709
12198,3,Village Panchayat,193578,2,Keshavnagar,केशवनगर,4969
12199,3,Village Panchayat,184285,1,"Keshegaon, Shindewadi",केशेगाव शिंदेवाडी,4853
12200,3,Village Panchayat,175278,1,Keshori,केशोरी,4742
12201,3,Village Panchayat,175343,1,Keshori,केशोरी,4743
12202,3,Village Panchayat,237354,1,Keskarwadi,केसकरवाडी,4940
12203,3,Village Panchayat,185726,2,Kesnand,केसनंद,4870
12204,3,Village Panchayat,180933,1,Kesrali,केसराळी,4814
12205,3,Village Panchayat,189386,1,Kesurdi,केसुर्डी,4916
12206,3,Village Panchayat,180192,1,Kesuri,केसोरी,4802
12207,3,Village Panchayat,194686,1,Kesurliy,केसुर्ली,4984
12208,3,Village Panchayat,187509,1,Ketaki,केतकी,4895
12209,3,Village Panchayat,186424,1,Ketkavale,केतकावळे,4877
12210,3,Village Panchayat,191168,1,Ketur,केतूर,4935
12211,3,Village Panchayat,171266,1,Ketura,केटुरा,4681
12212,3,Village Panchayat,192593,2,Kev,केव,4955
12213,3,Village Panchayat,187099,1,Kevale,केवाळे,4887
12214,3,Village Panchayat,191898,2,Kevani,केवणी,4945
12215,3,Village Panchayat,171574,1,Kewad,केवाड,4684
12216,3,Village Panchayat,191274,4,Kewad,केवड,4936
12217,3,Village Panchayat,173585,1,Kewada Mokasa,केवाडा मोकासा,4714
12218,3,Village Panchayat,185958,1,Kewadi,केवडी,4872
12219,3,Village Panchayat,186237,1,Keware,केवरे,4874
12220,3,Village Panchayat,246115,2,Khaardi,खार्डी,4954
12221,3,Village Panchayat,189475,1,Khabalwadi,खबालवाडी,4917
12222,3,Village Panchayat,176688,1,Khachane,खाचणे,4759
12223,3,Village Panchayat,185234,1,Khadaka,खडका,4865
12224,3,Village Panchayat,193737,6,Khadaka,खडका,4971
12225,3,Village Panchayat,194229,1,Khadaka,खडका,4978
12226,3,Village Panchayat,177591,1,Khadakawadi,खडकवाडी,4770
12227,3,Village Panchayat,177133,1,Khadakdeola Kh,खडकदेवळा-खुर्द,4765
12228,3,Village Panchayat,194433,1,Khadakdhari,खडकधारी,4981
12229,3,Village Panchayat,176348,1,Khadake,खडके,4754
12230,3,Village Panchayat,176481,1,Khadake,खडके,4756
12231,3,Village Panchayat,192074,2,Khadakhad,खडखड,4947
12232,3,Village Panchayat,171934,1,Khadaki,खडकी,4689
12233,3,Village Panchayat,175681,1,Khadaki,खडकी,4748
12234,3,Village Panchayat,176238,1,Khadaki,खडकी,4753
12235,3,Village Panchayat,178149,1,Khadaki,खडकी,4776
12236,3,Village Panchayat,183202,1,Khadaki,खडकी,4840
12237,3,Village Panchayat,185303,1,Khadaki,खडकी,4866
12238,3,Village Panchayat,185645,1,Khadaki,खडकी,4869
12239,3,Village Panchayat,189760,1,Khadaki,खडकी,4920
12240,3,Village Panchayat,190099,1,Khadaki,खडकी,4922
12241,3,Village Panchayat,190408,1,Khadaki,खडकी,4924
12242,3,Village Panchayat,191169,1,Khadaki,खडकी,4935
12243,3,Village Panchayat,191482,1,Khadaki,खडकी,4938
12244,3,Village Panchayat,192594,2,Khadaki,खडकी,4955
12245,3,Village Panchayat,171267,1,"Khadakighat, Bavi, Dahiwandi","खडकीघट, बवी, दहीवंडी",4681
12246,3,Village Panchayat,193337,2,Khadaki Izara,खडकी इजारा,4966
12247,3,Village Panchayat,173848,4,Khadaki Panholi,खडकी पान्होळी,4719
12248,3,Village Panchayat,193579,1,Khadaki (Sadar),खडकी (सदार),4969
12249,3,Village Panchayat,176585,1,Khadakiseem,खडकी सिम,4758
12250,3,Village Panchayat,182765,1,Khadak Jamb.,खडक जांब,4835
12251,3,Village Panchayat,183467,8,Khadakmalegaon,खडक माळेगाव,4843
12252,3,Village Panchayat,181586,2,Khadakmanjri,खडक मांजरी,4821
12253,3,Village Panchayat,170384,1,Khadaknarla,खडकणाराळा,4671
12254,3,Village Panchayat,183821,1,Khadakohol,खडकओहळ,4847
12255,3,Village Panchayat,182766,1,Khadakozer,खडकओझर,4835
12256,3,Village Panchayat,261619,1,Khadakpani,खडक पाणी,4828
12257,3,Village Panchayat,193802,2,Khadaksawanga,खडकसावंगा,4972
12258,3,Village Panchayat,182910,1,Khadak Sukene,खडकसुकेणे,4837
12259,3,Village Panchayat,182826,1,Khadaktale,खडकतळे,4836
12260,3,Village Panchayat,183104,1,Khadakvan,खडकवण,4839
12261,3,Village Panchayat,168188,1,Khadakwadi,खडकवाडी,4641
12262,3,Village Panchayat,171830,1,Khadakwadi,खडकवाडी,4687
12263,3,Village Panchayat,184792,1,Khadakwadi,खांडकवाडी,4859
12264,3,Village Panchayat,185304,1,Khadakwadi,खडकवाडी,4866
12265,3,Village Panchayat,237300,1,Khadakwadi,खडकवाडी,4870
12266,3,Village Panchayat,185101,1,Khadala,खांडला,4863
12267,3,Village Panchayat,193659,1,Khadala Kd,खडहा खु.,4970
12268,3,Village Panchayat,168445,1,Khadambe Budruk,खडंबे बुद्रुक,4644
12269,3,Village Panchayat,168446,1,Khadambe Khurd,खडंबे खुर्द,4644
12270,3,Village Panchayat,183665,5,Khadangali,खडांगळी,4845
12271,3,Village Panchayat,173132,1,Khadatgaon,खडदगांव,4706
12272,3,Village Panchayat,175422,1,Khadbandha,खाद्बंधा,4744
12273,3,Village Panchayat,170674,1,Khadgaon,खादगाव,4674
12274,3,Village Panchayat,176689,1,Khadgaon,खडगाव,4759
12275,3,Village Panchayat,176967,1,Khadgaon,खादगाव,4763
12276,3,Village Panchayat,177592,1,Khadgaon,खादगाव,4770
12277,3,Village Panchayat,179643,1,Khadgaon,खाडगाव,4794
12278,3,Village Panchayat,180455,1,Khadgaon,खडगाव,4806
12279,3,Village Panchayat,183319,2,Khadgaon,खादगाव,4841
12280,3,Village Panchayat,184602,1,Khadgaon,खांडगाव,4857
12281,3,Village Panchayat,185175,1,Khadgaon,खांडगाव,4864
12282,3,Village Panchayat,190254,1,Khadgaon,खडगांव,4923
12283,3,Village Panchayat,305209,1,Khadgaon,खादगाव,4671
12284,3,Village Panchayat,184852,1,Khadi,खाडी,4860
12285,3,Village Panchayat,193423,1,Khadi,खडी,4967
12286,3,Village Panchayat,188223,1,Khadikolavan,खडी कोळवण,4903
12287,3,Village Panchayat,188020,1,Khadikolvan,खडी कोळवण,4901
12288,3,Village Panchayat,169765,2,Khadimal,खडीमल,4662
12289,3,Village Panchayat,175507,1,Khadipaar,खाडीपार,4745
12290,3,Village Panchayat,175562,1,Khadipar,खांडीपार,4746
12291,3,Village Panchayat,168073,1,Khadka,खडका,4640
12292,3,Village Panchayat,168910,1,Khadka,खडका,4649
12293,3,Village Panchayat,170190,1,Khadka,खडका,4669
12294,3,Village Panchayat,192783,1,Khadka,खडका,4958
12295,3,Village Panchayat,193108,1,Khadka,खडका,4963
12296,3,Village Panchayat,236972,1,Khadka,खडका,4772
12297,3,Village Panchayat,176008,1,Khadkad Bk,खडकद बु,4751
12298,3,Village Panchayat,186238,3,Khadkala C.T.,खडकाळा सी ती,4874
12299,3,Village Panchayat,301749,1,Khadkala Kh,खडकाला खुर्द,4829
12300,3,Village Panchayat,191054,2,Khadkalgaon,खडकलगाव,4934
12301,3,Village Panchayat,171179,1,Khadkat,खडकत,4680
12302,3,Village Panchayat,236973,1,Khadkawadi,खडकावाडी,4772
12303,3,Village Panchayat,177132,1,Khadkdeola Bk,खडकदेवळा-बुर्द्र,4765
12304,3,Village Panchayat,168673,1,Khadke,खडके,4646
12305,3,Village Panchayat,176827,1,Khadke Bk.,खडके बु,4761
12306,3,Village Panchayat,183013,1,Khadked,खडकेद,4838
12307,3,Village Panchayat,176823,1,Khadke Kd.,खडके खु,4761
12308,3,Village Panchayat,177494,1,Khadkeshwar,खडकेश्वर,4769
12309,3,Village Panchayat,176824,2,Khadkesim,खडकेसिम,4761
12310,3,Village Panchayat,178701,1,Khadkewada,खडकेवाडा,4783
12311,3,Village Panchayat,168378,1,Khadke Wake,खडके वाके,4643
12312,3,Village Panchayat,189614,1,Khadkhadwadi,खडखडवाडी,4918
12313,3,Village Panchayat,167968,1,Khadki,खडकी,4639
12314,3,Village Panchayat,172212,1,Khadki,खडकी,4693
12315,3,Village Panchayat,176968,1,Khadki,खडकी,4763
12316,3,Village Panchayat,177683,1,Khadki,खडकी,4771
12317,3,Village Panchayat,180087,1,Khadki,खडकी,4800
12318,3,Village Panchayat,180856,1,Khadki,खडकी,4813
